stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2126.391910,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2186.887660,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2247.382548,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2307.883008,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2368.409723,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2429.408748,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2490.407567,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2551.388160,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2611.887309,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2672.384369,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2732.881756,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2793.397944,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2853.899223,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2914.398659,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,2974.898422,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3035.406787,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3096.398766,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3156.897300,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3217.393705,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3277.887939,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3338.391060,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3398.881649,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3459.381617,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3519.880561,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
1562686875.705000,ZC16-OB1,HPC,1562686869.554000,Baseline,EPI042,Block-8,2.441406e+04,3580.379914,0.000000,7.000000,60.000000,0.000000,0.000000,0.500000,0.500000,0.005000,0.005000,1.000000,standard,10
