stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479480399.176000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1089.280082,250.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480406.164000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1096.266998,250.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480413.638000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1103.748833,150.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480420.580000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1110.684426,60.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480427.553000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1117.678715,45.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480435.103000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1125.206426,45.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480442.061000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1132.185518,10.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480449.128000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1139.240550,150.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480456.562000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1146.668196,10.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480463.723000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1153.825874,300.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
