stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1593949808.704000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1262.244000,,10.979798,0.300000,25.000000,25.000000,0.000000,0.000000,0.003990,0.003990,1.000000,standard,10
1593949832.917000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1278.934000,,37.888889,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949845.955000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1299.472000,,13.595960,0.300000,18.939394,18.939394,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949872.258000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1316.803000,,30.040404,0.300000,17.323232,17.323232,0.000000,0.000000,0.002899,0.002899,1.000000,standard,10
1593949891.518000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1340.565000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.002535,0.002535,1.000000,standard,10
1593949917.385000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1359.620000,,42.000000,0.300000,21.565657,21.565657,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949936.841000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1385.922000,,42.000000,0.300000,14.696970,14.696970,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593949964.126000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1405.177000,,5.000000,0.300000,10.656566,10.656566,0.000000,0.000000,0.002495,0.002495,1.000000,standard,10
1593949983.650000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1432.728000,,16.585859,0.300000,25.000000,25.000000,0.000000,0.000000,0.004273,0.004273,1.000000,standard,10
1593950005.447000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1452.952000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593950030.903000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1475.974000,,23.313131,0.300000,9.444444,9.444444,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593950059.530000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1502.879000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593950079.914000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1528.254000,,42.000000,0.300000,25.000000,25.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593950100.464000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1548.665000,,24.808081,0.300000,10.656566,10.656566,0.000000,0.000000,0.002091,0.002091,1.000000,standard,10
1593950126.007000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1570.619000,,24.434343,0.300000,10.050505,10.050505,0.000000,0.000000,0.002172,0.002172,1.000000,standard,10
1593950157.344000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1600.325000,,22.939394,0.300000,12.474747,12.474747,0.000000,0.000000,0.001808,0.001808,1.000000,standard,10
1593950176.839000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1625.836000,,32.282828,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593950201.487000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1646.788000,,31.909091,0.300000,5.000000,5.000000,0.000000,0.000000,0.001000,0.001000,1.000000,standard,10
1593950231.813000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1670.081000,,5.000000,0.300000,20.959596,20.959596,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593950252.524000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1700.716000,,11.727273,0.300000,9.848485,9.848485,0.000000,0.000000,0.005000,0.005000,1.000000,standard,10
1593950277.143000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1722.859000,,31.161616,0.300000,10.858586,10.858586,0.000000,0.000000,0.002051,0.002051,1.000000,standard,10
1593950305.410000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1745.718000,,31.161616,0.300000,11.464646,11.464646,0.000000,0.000000,0.002374,0.002374,1.000000,standard,10
1593950326.356000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1774.465000,,31.161616,0.300000,11.464646,11.464646,0.000000,0.000000,0.002535,0.002535,1.000000,standard,10
1593950362.821000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1800.680000,,31.535354,0.300000,10.252525,10.252525,0.000000,0.000000,0.001808,0.001808,1.000000,standard,10
1593950383.335000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1831.729000,,31.909091,0.300000,10.252525,10.252525,0.000000,0.000000,0.001808,0.001808,1.000000,standard,10
1593950420.144000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1858.016000,,32.282828,0.300000,10.252525,10.252525,0.000000,0.000000,0.001768,0.001768,1.000000,standard,10
1593950440.984000,ZC16-OB1-16CH,R_HPC,1593948540.185000,gamma_max,EPI45,,彞,1888.995000,,29.666667,0.300000,9.242424,9.242424,0.000000,0.000000,0.001889,0.001889,1.000000,standard,10
