stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency_train,pulse_frequency_pulse,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_train_a,stimulation_pulse_width_train_b,stimulation_pulse_width_pulse_a,stimulation_pulse_width_pulse_b,stimulation_train_TorF,stimulation_type,stimulation_channel_order
1593940097.347000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,41.353000,,20.314328,2.000000,20.130191,20.130191,0.000000,0.000000,0.002969,0.002969,1.000000,standard,10
1593940101.501000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,45.504000,,19.929172,2.000000,9.624756,9.624756,0.000000,0.000000,0.001488,0.001488,1.000000,standard,10
1593940105.628000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,49.635000,,18.410993,2.000000,14.511459,14.511459,0.000000,0.000000,0.004152,0.004152,1.000000,standard,10
1593940109.765000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,53.743000,,14.127426,2.000000,14.094837,14.094837,0.000000,0.000000,0.004138,0.004138,1.000000,standard,10
1593940115.892000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,59.875000,,17.680389,2.000000,9.924562,9.924562,0.000000,0.000000,0.002503,0.002503,1.000000,standard,10
1593940121.276000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,65.225000,,27.698571,2.000000,12.890694,12.890694,0.000000,0.000000,0.004275,0.004275,1.000000,standard,10
1593940126.102000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,70.089000,,19.427434,2.000000,7.186685,7.186685,0.000000,0.000000,0.003364,0.003364,1.000000,standard,10
1593940130.588000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,74.606000,,11.328777,2.000000,15.339580,15.339580,0.000000,0.000000,0.004754,0.004754,1.000000,standard,10
1593940134.997000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,78.991000,,39.757051,2.000000,23.021158,23.021158,0.000000,0.000000,0.001885,0.001885,1.000000,standard,10
1593940140.378000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,84.309000,,25.451089,2.000000,5.974772,5.974772,0.000000,0.000000,0.002099,0.002099,1.000000,standard,10
1593940146.098000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,90.080000,,8.409464,2.000000,11.945226,11.945226,0.000000,0.000000,0.001591,0.001591,1.000000,standard,10
1593940151.012000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,94.993000,,39.517222,2.000000,11.832882,11.832882,0.000000,0.000000,0.002563,0.002563,1.000000,standard,10
1593940155.607000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,99.607000,,8.329956,2.000000,24.768785,24.768785,0.000000,0.000000,0.002284,0.002284,1.000000,standard,10
1593940160.040000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,104.027000,,22.614950,2.000000,7.953116,7.953116,0.000000,0.000000,0.004632,0.004632,1.000000,standard,10
1593940164.400000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,108.391000,,24.160287,2.000000,14.958976,14.958976,0.000000,0.000000,0.004977,0.004977,1.000000,standard,10
1593940168.797000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,112.804000,,37.455725,2.000000,12.532222,12.532222,0.000000,0.000000,0.004139,0.004139,1.000000,standard,10
1593940173.332000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,117.297000,,36.130657,2.000000,9.821681,9.821681,0.000000,0.000000,0.004429,0.004429,1.000000,standard,10
1593940177.406000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,121.409000,,27.602152,2.000000,23.189091,23.189091,0.000000,0.000000,0.004600,0.004600,1.000000,standard,10
1593940183.141000,ZC16-OB1-16CH,R_HPC,1593940056.507000,gamma_max,EPI45,,彞,127.080000,,32.393522,2.000000,9.682360,9.682360,0.000000,0.000000,0.003771,0.003771,1.000000,standard,10
