stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479483736.549000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,775.376527,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483747.532000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,786.381414,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483758.687000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,797.529129,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483769.700000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,808.565678,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483780.683000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,819.559588,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483791.924000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,830.800241,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483803.686000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,842.528440,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483814.996000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,853.853061,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483827.585000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,866.442445,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483838.943000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,877.784719,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483848.038000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,886.888284,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483857.617000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,896.472842,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483867.195000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,906.057277,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483876.056000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,914.911887,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483885.503000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,924.370780,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483894.504000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,933.366538,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483904.145000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,942.967398,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483913.302000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,952.139448,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483923.209000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,962.070036,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483934.956000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,973.795082,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483944.565000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,983.391314,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483954.875000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,993.751818,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483964.729000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1003.584758,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483974.822000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1013.669151,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483983.683000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1022.502011,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479483994.416000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1033.277194,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484004.400000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1043.227566,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484014.261000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1053.133824,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484023.996000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1062.845481,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484034.572000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1073.437696,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484044.884000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1083.721482,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484054.781000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1093.656781,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484064.656000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1103.491523,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479484074.250000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,1113.093366,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479486155.536000,RA16Z_CH,R_HPC,1479482961.765000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,3179.615355,19.130245,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
