stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479482587.395000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,521.147843,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482597.516000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,531.235717,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482607.406000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,541.154140,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482618.981000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,552.728781,198.728021,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482628.232000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,561.991066,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482638.709000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,572.468265,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482648.381000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,582.144287,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482658.412000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,592.143237,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482668.131000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,601.855672,240.073732,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482678.264000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,612.026450,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
